order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,product_name,sales,quantity,discount,profit
ORD-3684,2019-12-11,2019-12-14,Standard Class,CU-3287,Customer 770,Consumer,South,North Carolina,Furniture,Bookcases,Bookcases Product 42,3551.45,9,0.1,398.22
ORD-3685,2022-10-27,2022-11-09,Second Class,CU-1752,Customer 459,Home Office,South,Georgia,Office Supplies,Storage,Storage Product 37,3377.73,8,0.0,571.6
ORD-3686,2019-03-02,2019-03-08,First Class,CU-3200,Customer 841,Corporate,West,Washington,Office Supplies,Paper,Paper Product 40,1642.77,7,0.0,181.71
ORD-3687,2022-08-08,2022-08-19,Standard Class,CU-1608,Customer 916,Corporate,Central,Texas,Furniture,Chairs,Chairs Product 41,940.31,2,0.0,-20.28
ORD-3688,2022-01-24,2022-01-31,Standard Class,CU-2631,Customer 997,Corporate,West,Oregon,Technology,Accessories,Accessories Product 13,2334.36,6,0.0,371.04
ORD-3689,2021-08-22,2021-08-29,Same Day,CU-6814,Customer 941,Home Office,Central,Ohio,Furniture,Chairs,Chairs Product 80,2583.57,3,0.0,154.47
ORD-3690,2020-01-03,2020-01-12,Standard Class,CU-1647,Customer 657,Corporate,South,Florida,Furniture,Chairs,Chairs Product 85,561.25,4,0.1,59.74
ORD-3691,2022-11-07,2022-11-11,Standard Class,CU-9453,Customer 14,Consumer,West,Washington,Office Supplies,Binders,Binders Product 97,1300.31,5,0.0,205.39
ORD-3692,2019-06-07,2019-06-09,Standard Class,CU-1122,Customer 595,Corporate,Central,Ohio,Furniture,Bookcases,Bookcases Product 26,939.43,4,0.0,86.07
ORD-3693,2019-02-05,2019-02-11,Second Class,CU-7864,Customer 351,Home Office,South,Florida,Office Supplies,Binders,Binders Product 100,1812.23,2,0.0,330.8
ORD-3694,2019-11-14,2019-11-18,Same Day,CU-6042,Customer 960,Consumer,Central,Illinois,Technology,Computers,Computers Product 49,5210.98,6,0.0,694.66
ORD-3695,2020-08-24,2020-08-26,First Class,CU-3176,Customer 645,Consumer,East,Massachusetts,Office Supplies,Storage,Storage Product 13,2669.23,7,0.0,104.7
ORD-3696,2019-09-06,2019-09-17,Second Class,CU-5857,Customer 604,Home Office,West,Oregon,Technology,Computers,Computers Product 13,3746.47,5,0.2,46.09
ORD-3697,2020-02-22,2020-03-01,Standard Class,CU-3180,Customer 442,Consumer,West,Washington,Technology,Computers,Computers Product 88,2143.72,3,0.0,379.79
ORD-3698,2020-07-28,2020-08-06,Standard Class,CU-4738,Customer 788,Corporate,South,North Carolina,Technology,Computers,Computers Product 88,3685.24,6,0.0,697.01
ORD-3699,2022-01-24,2022-02-07,Standard Class,CU-4046,Customer 642,Home Office,South,Florida,Furniture,Tables,Tables Product 35,514.73,2,0.0,70.34
ORD-3700,2020-01-03,2020-01-07,First Class,CU-8064,Customer 930,Corporate,Central,Ohio,Technology,Accessories,Accessories Product 32,2404.32,5,0.25,353.4
ORD-3701,2022-08-24,2022-09-07,Same Day,CU-4984,Customer 422,Consumer,South,North Carolina,Furniture,Tables,Tables Product 20,377.09,2,0.0,48.63
ORD-3702,2022-07-22,2022-08-02,First Class,CU-8647,Customer 984,Corporate,West,California,Furniture,Bookcases,Bookcases Product 87,1233.45,4,0.0,-45.99
ORD-3703,2020-04-03,2020-04-11,Same Day,CU-3196,Customer 813,Consumer,Central,Ohio,Technology,Accessories,Accessories Product 87,1429.68,7,0.0,262.59
ORD-3704,2021-06-11,2021-06-14,Same Day,CU-6841,Customer 236,Consumer,East,New York,Office Supplies,Paper,Paper Product 37,4942.36,9,0.0,927.35
ORD-3705,2019-02-26,2019-03-02,Same Day,CU-6330,Customer 859,Corporate,East,New York,Furniture,Tables,Tables Product 3,178.04,2,0.0,26.42
ORD-3706,2020-09-09,2020-09-22,Second Class,CU-1854,Customer 179,Consumer,East,New York,Technology,Computers,Computers Product 59,6042.7,9,0.0,552.33
ORD-3707,2019-03-03,2019-03-14,Same Day,CU-5946,Customer 182,Corporate,East,Massachusetts,Furniture,Tables,Tables Product 5,5788.92,9,0.0,967.91
ORD-3708,2021-11-24,2021-11-26,Second Class,CU-7361,Customer 344,Consumer,South,North Carolina,Office Supplies,Paper,Paper Product 32,803.6,8,0.0,196.89
ORD-3709,2021-04-28,2021-05-12,Standard Class,CU-9683,Customer 677,Consumer,East,Massachusetts,Technology,Phones,Phones Product 89,764.75,10,0.0,117.82
ORD-3710,2021-01-17,2021-01-23,First Class,CU-1019,Customer 15,Home Office,Central,Texas,Technology,Phones,Phones Product 50,4978.91,8,0.0,728.11
ORD-3711,2020-11-06,2020-11-20,Same Day,CU-1827,Customer 426,Consumer,South,North Carolina,Technology,Computers,Computers Product 34,30.16,3,0.0,4.62
ORD-3712,2020-11-07,2020-11-17,Same Day,CU-7234,Customer 474,Corporate,West,California,Office Supplies,Binders,Binders Product 76,338.09,5,0.0,52.14
ORD-3713,2021-04-04,2021-04-09,Second Class,CU-4129,Customer 106,Home Office,Central,Ohio,Office Supplies,Binders,Binders Product 68,5994.44,9,0.1,836.54
ORD-3714,2019-02-16,2019-02-23,Second Class,CU-4928,Customer 97,Home Office,West,California,Technology,Accessories,Accessories Product 64,1560.18,10,0.0,367.06
ORD-3715,2019-04-04,2019-04-18,Same Day,CU-8132,Customer 238,Home Office,Central,Illinois,Technology,Accessories,Accessories Product 73,7007.73,8,0.0,699.2
ORD-3716,2019-06-27,2019-06-28,Same Day,CU-9057,Customer 555,Home Office,Central,Ohio,Technology,Phones,Phones Product 25,2516.67,9,0.1,292.68
ORD-3717,2020-03-26,2020-03-29,Second Class,CU-5771,Customer 222,Corporate,West,California,Furniture,Tables,Tables Product 69,2369.23,6,0.0,190.32
ORD-3718,2020-06-12,2020-06-22,Second Class,CU-2785,Customer 906,Home Office,East,Massachusetts,Office Supplies,Storage,Storage Product 38,917.64,1,0.0,108.41
ORD-3719,2020-12-17,2020-12-23,Same Day,CU-4826,Customer 720,Home Office,Central,Texas,Technology,Accessories,Accessories Product 6,1001.09,5,0.0,99.26
ORD-3720,2019-03-09,2019-03-19,First Class,CU-1397,Customer 26,Corporate,Central,Ohio,Furniture,Tables,Tables Product 61,622.25,1,0.1,10.0
ORD-3721,2021-05-19,2021-05-24,Second Class,CU-3528,Customer 466,Consumer,Central,Texas,Technology,Accessories,Accessories Product 44,6191.37,7,0.0,1427.57
ORD-3722,2019-06-12,2019-06-18,Same Day,CU-3815,Customer 590,Corporate,East,New York,Furniture,Chairs,Chairs Product 76,686.24,8,0.0,28.22
ORD-3723,2022-02-12,2022-02-19,Same Day,CU-9668,Customer 476,Home Office,West,Washington,Technology,Computers,Computers Product 68,169.36,3,0.15,24.86
ORD-3724,2021-07-20,2021-07-26,Standard Class,CU-4291,Customer 841,Corporate,South,North Carolina,Technology,Computers,Computers Product 61,857.26,3,0.1,118.15
ORD-3725,2021-05-18,2021-05-22,First Class,CU-8797,Customer 376,Corporate,South,Florida,Furniture,Tables,Tables Product 84,541.81,3,0.0,63.15
ORD-3726,2021-12-11,2021-12-23,First Class,CU-4807,Customer 169,Corporate,East,Pennsylvania,Furniture,Bookcases,Bookcases Product 7,4271.67,9,0.0,392.15
ORD-3727,2022-08-04,2022-08-17,First Class,CU-8499,Customer 396,Home Office,East,Massachusetts,Technology,Computers,Computers Product 2,5073.03,6,0.0,421.26
ORD-3728,2022-06-13,2022-06-26,Standard Class,CU-3107,Customer 870,Home Office,West,Washington,Technology,Accessories,Accessories Product 12,1457.86,9,0.0,247.74
ORD-3729,2022-10-26,2022-11-07,Second Class,CU-7479,Customer 641,Corporate,South,Georgia,Office Supplies,Binders,Binders Product 11,3402.21,4,0.0,633.14
ORD-3730,2022-09-26,2022-10-10,Standard Class,CU-4637,Customer 847,Consumer,West,Oregon,Technology,Accessories,Accessories Product 66,3719.36,6,0.0,396.03
ORD-3731,2019-06-15,2019-06-20,Same Day,CU-1200,Customer 180,Corporate,East,Pennsylvania,Furniture,Chairs,Chairs Product 44,3538.34,7,0.15,276.23
ORD-3732,2021-07-23,2021-07-30,First Class,CU-2564,Customer 449,Corporate,East,New York,Furniture,Tables,Tables Product 20,3181.55,5,0.0,535.19
ORD-3733,2020-12-17,2020-12-29,First Class,CU-5967,Customer 294,Home Office,South,Georgia,Technology,Computers,Computers Product 40,3029.27,5,0.0,216.18
ORD-3734,2020-11-29,2020-12-03,Second Class,CU-1412,Customer 867,Consumer,South,Georgia,Technology,Computers,Computers Product 89,1319.09,5,0.0,304.56
ORD-3735,2019-11-16,2019-11-20,First Class,CU-8095,Customer 922,Home Office,East,Massachusetts,Furniture,Bookcases,Bookcases Product 73,4706.3,7,0.0,278.43
ORD-3736,2019-06-01,2019-06-05,Same Day,CU-6717,Customer 627,Home Office,East,Massachusetts,Furniture,Chairs,Chairs Product 64,1204.83,4,0.0,122.26
ORD-3737,2021-09-14,2021-09-28,Second Class,CU-7170,Customer 904,Corporate,East,Massachusetts,Office Supplies,Storage,Storage Product 20,1923.67,6,0.15,443.78
ORD-3738,2022-02-27,2022-03-04,First Class,CU-9874,Customer 382,Consumer,West,California,Office Supplies,Storage,Storage Product 12,2244.01,9,0.0,447.02
ORD-3739,2021-08-01,2021-08-15,Second Class,CU-9111,Customer 193,Home Office,East,Massachusetts,Technology,Phones,Phones Product 7,1334.51,3,0.2,131.68
ORD-3740,2021-05-17,2021-05-19,Standard Class,CU-4137,Customer 980,Consumer,Central,Illinois,Furniture,Bookcases,Bookcases Product 31,1188.97,2,0.0,164.31
ORD-3741,2019-02-16,2019-02-25,Second Class,CU-2024,Customer 148,Corporate,South,North Carolina,Office Supplies,Binders,Binders Product 8,1951.76,2,0.0,270.83
ORD-3742,2021-08-29,2021-09-05,Second Class,CU-4263,Customer 355,Home Office,West,Oregon,Technology,Accessories,Accessories Product 83,5854.65,6,0.0,702.4
ORD-3743,2019-04-15,2019-04-22,First Class,CU-4433,Customer 675,Corporate,East,Pennsylvania,Technology,Computers,Computers Product 64,1179.66,2,0.25,185.68
ORD-3744,2019-04-09,2019-04-17,First Class,CU-3784,Customer 329,Corporate,South,Florida,Furniture,Bookcases,Bookcases Product 20,1831.92,8,0.0,99.35
ORD-3745,2020-06-15,2020-06-17,Second Class,CU-6631,Customer 237,Home Office,Central,Ohio,Technology,Accessories,Accessories Product 45,835.96,2,0.0,101.57
ORD-3746,2021-09-11,2021-09-19,First Class,CU-8850,Customer 273,Corporate,East,New York,Office Supplies,Storage,Storage Product 13,3331.14,5,0.25,313.01
ORD-3747,2021-08-22,2021-08-30,Same Day,CU-6267,Customer 210,Home Office,West,Oregon,Furniture,Chairs,Chairs Product 21,1745.69,4,0.2,90.98
ORD-3748,2022-06-08,2022-06-19,Standard Class,CU-9780,Customer 641,Corporate,West,Oregon,Technology,Phones,Phones Product 100,4409.68,8,0.0,630.0
ORD-3749,2022-04-30,2022-05-14,First Class,CU-7900,Customer 163,Consumer,Central,Texas,Furniture,Tables,Tables Product 64,145.33,1,0.0,15.22
ORD-3750,2020-08-08,2020-08-14,First Class,CU-6913,Customer 210,Home Office,East,Pennsylvania,Technology,Computers,Computers Product 58,340.62,1,0.0,75.84
ORD-3751,2019-10-15,2019-10-25,Second Class,CU-9813,Customer 765,Home Office,East,New York,Technology,Phones,Phones Product 95,4970.25,9,0.1,610.84
ORD-3752,2020-11-07,2020-11-08,Second Class,CU-3248,Customer 94,Home Office,South,North Carolina,Furniture,Tables,Tables Product 88,2523.13,5,0.0,151.57
ORD-3753,2022-09-14,2022-09-16,Second Class,CU-6920,Customer 520,Home Office,South,Georgia,Furniture,Chairs,Chairs Product 9,5151.97,8,0.0,678.53
ORD-3754,2019-05-12,2019-05-14,Same Day,CU-5704,Customer 390,Corporate,West,Oregon,Technology,Phones,Phones Product 23,483.45,1,0.0,46.18
ORD-3755,2022-10-18,2022-11-01,Same Day,CU-2718,Customer 636,Consumer,West,Oregon,Office Supplies,Paper,Paper Product 96,7788.57,10,0.0,1419.91
ORD-3756,2019-05-12,2019-05-22,Standard Class,CU-2972,Customer 341,Corporate,East,New York,Office Supplies,Storage,Storage Product 56,173.83,1,0.0,14.24
ORD-3757,2021-07-21,2021-08-01,Standard Class,CU-9224,Customer 841,Home Office,Central,Texas,Office Supplies,Binders,Binders Product 41,7312.45,10,0.0,330.42
ORD-3758,2021-06-23,2021-07-05,Standard Class,CU-9507,Customer 155,Corporate,Central,Illinois,Technology,Phones,Phones Product 58,4070.74,6,0.25,501.84
ORD-3759,2021-11-10,2021-11-20,Standard Class,CU-4752,Customer 388,Corporate,South,Georgia,Furniture,Tables,Tables Product 45,169.63,4,0.0,25.08
ORD-3760,2021-11-30,2021-12-07,First Class,CU-4410,Customer 354,Home Office,West,California,Office Supplies,Binders,Binders Product 56,4018.77,6,0.1,414.56
ORD-3761,2019-02-13,2019-02-23,Second Class,CU-7460,Customer 658,Corporate,Central,Illinois,Office Supplies,Paper,Paper Product 61,5507.23,6,0.0,415.75
ORD-3762,2019-10-20,2019-11-02,Same Day,CU-6631,Customer 209,Consumer,East,New York,Furniture,Chairs,Chairs Product 39,236.04,2,0.0,5.13
ORD-3763,2020-02-13,2020-02-16,Second Class,CU-3215,Customer 331,Consumer,Central,Illinois,Furniture,Tables,Tables Product 20,6975.12,8,0.1,801.03
ORD-3764,2019-02-21,2019-02-28,First Class,CU-4157,Customer 890,Consumer,East,Pennsylvania,Office Supplies,Paper,Paper Product 19,2500.95,6,0.0,322.15
ORD-3765,2020-01-14,2020-01-16,Same Day,CU-7287,Customer 807,Corporate,East,New York,Furniture,Chairs,Chairs Product 87,503.39,1,0.25,-10.49
ORD-3766,2022-02-10,2022-02-16,First Class,CU-3601,Customer 116,Consumer,West,California,Office Supplies,Storage,Storage Product 17,1896.28,4,0.0,456.51
ORD-3767,2019-06-15,2019-06-24,Second Class,CU-3953,Customer 427,Home Office,East,Massachusetts,Technology,Computers,Computers Product 53,1982.36,5,0.0,211.22
ORD-3768,2020-03-29,2020-04-01,Standard Class,CU-4520,Customer 897,Corporate,East,Massachusetts,Office Supplies,Binders,Binders Product 77,481.61,2,0.0,13.02
ORD-3769,2019-08-23,2019-08-28,First Class,CU-2115,Customer 250,Home Office,East,Pennsylvania,Technology,Accessories,Accessories Product 100,1230.71,5,0.0,145.57
ORD-3770,2020-02-08,2020-02-15,Same Day,CU-9178,Customer 444,Home Office,Central,Illinois,Technology,Computers,Computers Product 32,612.93,5,0.0,58.8
ORD-3771,2022-10-12,2022-10-17,Standard Class,CU-2537,Customer 950,Home Office,Central,Illinois,Furniture,Chairs,Chairs Product 94,8826.55,9,0.0,410.11
ORD-3772,2019-05-20,2019-05-31,Same Day,CU-8948,Customer 393,Home Office,East,Pennsylvania,Furniture,Tables,Tables Product 96,2454.56,4,0.0,174.85
ORD-3773,2021-06-06,2021-06-09,Second Class,CU-3239,Customer 614,Corporate,East,Massachusetts,Office Supplies,Binders,Binders Product 23,3817.93,8,0.0,493.78
ORD-3774,2021-11-29,2021-12-11,Same Day,CU-1283,Customer 385,Home Office,South,North Carolina,Furniture,Bookcases,Bookcases Product 57,66.51,4,0.0,8.24
ORD-3775,2019-06-19,2019-06-23,Standard Class,CU-4230,Customer 470,Consumer,East,Massachusetts,Technology,Accessories,Accessories Product 38,8159.1,10,0.0,899.29
ORD-3776,2021-11-15,2021-11-23,First Class,CU-1031,Customer 291,Home Office,East,Massachusetts,Office Supplies,Paper,Paper Product 34,3511.87,4,0.0,613.06
ORD-3777,2020-01-27,2020-02-01,Same Day,CU-8076,Customer 623,Corporate,Central,Illinois,Office Supplies,Storage,Storage Product 100,2860.28,4,0.0,350.21
ORD-3778,2019-07-08,2019-07-22,Second Class,CU-5266,Customer 153,Consumer,West,Oregon,Office Supplies,Paper,Paper Product 98,3148.64,6,0.0,487.42
ORD-3779,2022-05-06,2022-05-12,First Class,CU-9625,Customer 51,Consumer,East,Massachusetts,Technology,Phones,Phones Product 90,857.3,3,0.0,161.16
ORD-3780,2021-07-06,2021-07-14,First Class,CU-3282,Customer 880,Home Office,South,Florida,Office Supplies,Binders,Binders Product 77,6886.39,9,0.0,1288.42
ORD-3781,2022-09-05,2022-09-18,Same Day,CU-2947,Customer 178,Home Office,South,Florida,Technology,Phones,Phones Product 99,2986.13,7,0.0,479.41
ORD-3782,2022-10-19,2022-10-30,Second Class,CU-1815,Customer 538,Home Office,South,Georgia,Furniture,Bookcases,Bookcases Product 60,1875.03,3,0.0,237.37
ORD-3783,2021-10-30,2021-11-08,First Class,CU-2087,Customer 528,Corporate,South,Georgia,Office Supplies,Binders,Binders Product 13,2931.46,7,0.0,426.62
ORD-3784,2022-05-17,2022-05-22,Same Day,CU-2400,Customer 52,Consumer,Central,Ohio,Office Supplies,Storage,Storage Product 76,894.74,3,0.0,93.87
ORD-3785,2021-10-03,2021-10-11,Same Day,CU-4730,Customer 683,Home Office,West,Oregon,Technology,Accessories,Accessories Product 73,2614.2,8,0.0,285.85
ORD-3786,2020-03-30,2020-04-09,Second Class,CU-2335,Customer 642,Consumer,South,North Carolina,Technology,Phones,Phones Product 89,1407.86,6,0.0,118.49
ORD-3787,2021-09-28,2021-10-09,Second Class,CU-4779,Customer 8,Consumer,South,North Carolina,Furniture,Bookcases,Bookcases Product 84,2806.69,4,0.0,390.67
ORD-3788,2020-01-16,2020-01-24,Standard Class,CU-6715,Customer 603,Home Office,East,Pennsylvania,Furniture,Tables,Tables Product 23,3795.54,8,0.0,455.33
ORD-3789,2019-04-23,2019-04-26,Second Class,CU-7159,Customer 112,Home Office,West,Oregon,Office Supplies,Binders,Binders Product 19,1344.21,3,0.1,185.39
ORD-3790,2021-07-26,2021-08-06,Same Day,CU-8561,Customer 470,Consumer,Central,Texas,Technology,Phones,Phones Product 14,410.24,1,0.25,56.07
ORD-3791,2019-06-04,2019-06-16,Same Day,CU-5197,Customer 371,Home Office,Central,Ohio,Office Supplies,Binders,Binders Product 46,5286.93,6,0.0,583.87
ORD-3792,2019-07-04,2019-07-11,Standard Class,CU-8357,Customer 600,Corporate,West,Washington,Office Supplies,Binders,Binders Product 82,3499.14,8,0.0,327.52
ORD-3793,2021-11-08,2021-11-17,Second Class,CU-8509,Customer 276,Corporate,East,Massachusetts,Furniture,Bookcases,Bookcases Product 49,6674.37,8,0.0,95.56
ORD-3794,2022-01-11,2022-01-25,Standard Class,CU-8888,Customer 472,Corporate,Central,Texas,Office Supplies,Paper,Paper Product 9,2697.68,10,0.0,414.67
ORD-3795,2021-01-15,2021-01-23,Second Class,CU-7140,Customer 416,Consumer,South,Florida,Furniture,Chairs,Chairs Product 86,8410.45,10,0.0,348.87
ORD-3796,2020-10-29,2020-11-06,Same Day,CU-5532,Customer 877,Home Office,East,Pennsylvania,Furniture,Chairs,Chairs Product 61,2034.51,3,0.0,44.11
ORD-3797,2020-04-19,2020-04-27,First Class,CU-2494,Customer 658,Consumer,East,New York,Furniture,Tables,Tables Product 42,3714.59,5,0.1,270.22
ORD-3798,2020-04-05,2020-04-08,Same Day,CU-5787,Customer 578,Corporate,West,Oregon,Technology,Phones,Phones Product 79,3338.43,6,0.2,626.59
ORD-3799,2019-08-10,2019-08-12,Standard Class,CU-1397,Customer 435,Consumer,East,New York,Furniture,Bookcases,Bookcases Product 54,649.63,4,0.25,62.02
ORD-3800,2021-06-27,2021-06-30,Standard Class,CU-8945,Customer 877,Consumer,Central,Illinois,Office Supplies,Storage,Storage Product 81,723.38,10,0.0,102.33
ORD-3801,2021-01-09,2021-01-21,First Class,CU-6824,Customer 191,Consumer,Central,Ohio,Furniture,Chairs,Chairs Product 6,237.77,1,0.0,24.44
ORD-3802,2020-07-22,2020-07-31,Same Day,CU-2317,Customer 329,Consumer,South,North Carolina,Office Supplies,Paper,Paper Product 94,2820.94,4,0.15,214.25
ORD-3803,2021-09-01,2021-09-07,Second Class,CU-2262,Customer 39,Consumer,South,North Carolina,Technology,Phones,Phones Product 85,1778.39,3,0.0,275.25
ORD-3804,2022-11-15,2022-11-29,First Class,CU-4508,Customer 165,Consumer,West,Washington,Office Supplies,Binders,Binders Product 6,199.4,10,0.0,16.19
ORD-3805,2019-01-10,2019-01-21,Second Class,CU-2546,Customer 957,Corporate,East,New York,Furniture,Bookcases,Bookcases Product 62,597.28,2,0.0,-1.36
ORD-3806,2022-06-18,2022-06-21,First Class,CU-5536,Customer 69,Home Office,South,North Carolina,Technology,Computers,Computers Product 2,1676.03,6,0.0,290.54
ORD-3807,2020-08-23,2020-08-24,First Class,CU-3154,Customer 15,Home Office,Central,Texas,Furniture,Tables,Tables Product 53,33.26,2,0.0,2.69
ORD-3808,2021-08-02,2021-08-09,Same Day,CU-9849,Customer 674,Consumer,South,Florida,Furniture,Tables,Tables Product 7,1010.03,7,0.0,92.85
ORD-3809,2020-08-16,2020-08-25,First Class,CU-9093,Customer 435,Corporate,East,Pennsylvania,Furniture,Bookcases,Bookcases Product 19,8546.07,10,0.0,380.04
ORD-3810,2021-12-04,2021-12-11,Second Class,CU-9909,Customer 545,Home Office,South,Georgia,Furniture,Chairs,Chairs Product 97,4457.92,5,0.0,394.91
ORD-3811,2019-09-01,2019-09-12,Second Class,CU-5790,Customer 468,Consumer,South,Florida,Office Supplies,Paper,Paper Product 59,4066.02,5,0.0,851.76
ORD-3812,2022-09-07,2022-09-14,Same Day,CU-5616,Customer 735,Corporate,Central,Texas,Office Supplies,Paper,Paper Product 87,3655.2,5,0.0,453.38
ORD-3813,2022-10-17,2022-10-25,Same Day,CU-7697,Customer 860,Home Office,Central,Ohio,Office Supplies,Binders,Binders Product 71,8381.25,10,0.0,1348.76
ORD-3814,2020-09-22,2020-09-26,Standard Class,CU-6679,Customer 548,Corporate,East,Pennsylvania,Technology,Computers,Computers Product 76,1510.47,2,0.2,177.12
ORD-3815,2021-02-01,2021-02-02,Second Class,CU-5595,Customer 961,Consumer,East,Massachusetts,Office Supplies,Storage,Storage Product 27,4638.93,5,0.0,704.36
